Team_left,Match Up_left,Game Date_left,W/L_left,MIN_left,PTS_left,FGM_left,FGA_left,FG%_left,3PM_left,3PA_left,3P%_left,FTM_left,FTA_left,FT%_left,OREB_left,DREB_left,REB_left,AST_left,TOV_left,STL_left,BLK_left,PF_left,+/-_left,winrate 30_left,winrate 6_left,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,TOV_right,STL_right,BLK_right,PF_right,+/-_right,winrate 30_right,winrate 6_right,Result,Location
HOU,HOU @ SEA,08/28/2008,L,40,75.6,27.566666666666666,65.3,41.93333333333333,4.3,13.366666666666667,31.166666666666668,16.166666666666668,20.866666666666667,77.26666666666667,11.066666666666666,24.4,35.46666666666667,16.7,17.7,8.533333333333333,3.5,21.2,0.6,0.5333333333333333,0.3333333333333333,SEA,SEA vs. HOU,08/28/2008,W,40,74.73333333333333,26.366666666666667,63.3,41.333333333333336,4.7,15.033333333333333,31.1,17.3,22.433333333333334,77.13333333333334,10.633333333333333,24.466666666666665,35.1,15.666666666666666,14.633333333333333,7.5,4.466666666666667,19.966666666666665,2.966666666666667,0.6666666666666666,0.8333333333333334,1,0
PHO,PHO vs. SAN,08/28/2008,L,40,89.9,31.666666666666668,73.33333333333333,42.733333333333334,7.6,22.066666666666666,33.766666666666666,18.966666666666665,22.9,82.4,11.0,24.866666666666667,35.86666666666667,17.0,14.3,7.066666666666666,4.466666666666667,22.8,1.2,0.5,0.5,SAN,SAN @ PHO,08/28/2008,W,40,73.4,26.133333333333333,61.833333333333336,41.96666666666667,5.1,15.7,31.866666666666667,16.033333333333335,20.066666666666666,79.3,8.466666666666667,24.0,32.46666666666667,17.066666666666666,16.6,8.0,4.566666666666666,17.9,0.8666666666666667,0.6,0.3333333333333333,1,1
PHO,PHO vs. IND,07/27/2008,L,40,89.63333333333334,31.366666666666667,71.16666666666667,43.7,8.0,22.7,35.2,18.9,23.066666666666666,81.3,9.033333333333333,26.2,35.233333333333334,18.533333333333335,14.166666666666666,8.0,4.366666666666666,20.2,1.5666666666666667,0.6333333333333333,0.5,IND,IND @ PHO,07/27/2008,W,40,70.03333333333333,25.5,64.63333333333334,39.2,5.566666666666666,16.733333333333334,33.06666666666667,13.466666666666667,18.033333333333335,74.46666666666667,9.9,23.9,33.8,14.2,18.166666666666668,9.066666666666666,4.6,21.333333333333332,-1.5,0.43333333333333335,0.16666666666666666,1,1
SEA,SEA vs. SAC,07/27/2008,W,40,76.36666666666666,26.966666666666665,64.36666666666666,41.6,5.3,16.466666666666665,31.666666666666668,17.133333333333333,21.4,80.36666666666666,10.1,24.033333333333335,34.13333333333333,15.833333333333334,14.4,7.066666666666666,4.533333333333333,19.4,0.0,0.5,0.3333333333333333,LAS,LAS @ MIN,07/27/2008,W,45,76.0,27.833333333333332,68.63333333333334,40.233333333333334,4.666666666666667,13.633333333333333,34.43333333333333,15.666666666666666,19.866666666666667,78.23333333333333,11.066666666666666,26.633333333333333,37.7,17.366666666666667,16.866666666666667,7.133333333333334,5.066666666666666,21.333333333333332,-1.1333333333333333,0.43333333333333335,0.16666666666666666,1,1
MIN,MIN vs. LAS,07/27/2008,L,45,81.03333333333333,29.5,69.76666666666667,42.03333333333333,4.6,14.266666666666667,31.466666666666665,17.433333333333334,22.066666666666666,79.06666666666666,11.6,24.1,35.7,18.733333333333334,15.7,7.966666666666667,3.6666666666666665,22.566666666666666,0.6666666666666666,0.43333333333333335,0.0,ATL,ATL vs. NYL,07/27/2008,L,40,74.33333333333333,26.6,66.53333333333333,39.666666666666664,6.6,18.2,33.733333333333334,14.533333333333333,19.466666666666665,74.26666666666667,10.133333333333333,20.0,30.133333333333333,15.466666666666667,18.266666666666666,7.866666666666666,3.1333333333333333,26.066666666666666,-12.866666666666667,0.0,0.0,0,0
DET,DET vs. SAN,07/27/2008,L,40,78.33333333333333,28.6,68.36666666666666,41.333333333333336,4.366666666666666,12.8,32.8,16.766666666666666,22.7,73.53333333333333,12.4,26.0,38.4,16.966666666666665,14.9,7.733333333333333,3.2333333333333334,21.466666666666665,3.433333333333333,0.6666666666666666,0.8333333333333334,SAN,SAN @ DET,07/27/2008,W,40,73.4,26.0,62.266666666666666,41.53333333333333,5.633333333333334,16.166666666666668,33.43333333333333,15.766666666666667,19.6,79.8,9.4,22.633333333333333,32.03333333333333,17.133333333333333,16.433333333333334,7.9,3.966666666666667,18.5,1.1,0.5333333333333333,0.5,1,1
NYL,NYL @ ATL,07/27/2008,W,40,74.66666666666667,26.966666666666665,63.43333333333333,42.1,7.033333333333333,19.033333333333335,36.46666666666667,13.7,18.433333333333334,74.73333333333333,9.133333333333333,23.2,32.333333333333336,16.1,17.1,8.5,2.7666666666666666,18.5,-1.6,0.43333333333333335,0.0,WAS,WAS vs. CON,07/27/2008,L,40,71.43333333333334,25.6,61.8,40.93333333333333,4.4,13.133333333333333,32.233333333333334,15.833333333333334,21.8,72.16666666666667,9.933333333333334,22.833333333333332,32.766666666666666,13.9,17.8,7.433333333333334,3.4,20.9,-2.433333333333333,0.5,0.5,0,0
SAC,SAC @ SEA,07/27/2008,L,40,73.23333333333333,25.9,64.06666666666666,40.266666666666666,4.5,11.666666666666666,38.3,16.933333333333334,22.566666666666666,74.63333333333334,12.7,21.166666666666668,33.86666666666667,14.066666666666666,17.4,8.933333333333334,2.4,19.8,-2.5,0.4666666666666667,0.5,CON,CON @ WAS,07/27/2008,W,40,78.86666666666666,28.833333333333332,67.8,42.13333333333333,6.933333333333334,19.666666666666668,35.5,14.266666666666667,18.733333333333334,75.63333333333334,10.366666666666667,25.7,36.06666666666667,17.766666666666666,15.066666666666666,6.8,4.0,17.4,5.1,0.6666666666666666,0.8333333333333334,1,1
SAC,SAC vs. IND,07/26/2008,W,40,73.23333333333333,25.9,64.06666666666666,40.266666666666666,4.5,11.666666666666666,38.3,16.933333333333334,22.566666666666666,74.63333333333334,12.7,21.166666666666668,33.86666666666667,14.066666666666666,17.4,8.933333333333334,2.4,19.8,-2.5,0.4666666666666667,0.5,CHI,CHI @ HOU,07/26/2008,L,40,74.6,27.3,66.0,41.266666666666666,5.333333333333333,14.533333333333333,35.4,14.666666666666666,21.2,69.4,11.233333333333333,22.533333333333335,33.766666666666666,17.033333333333335,14.533333333333333,8.266666666666667,3.4,19.033333333333335,-1.7,0.3333333333333333,0.3333333333333333,0,1
IND,IND @ SAC,07/26/2008,L,40,70.03333333333333,25.5,64.63333333333334,39.2,5.566666666666666,16.733333333333334,33.06666666666667,13.466666666666667,18.033333333333335,74.46666666666667,9.9,23.9,33.8,14.2,18.166666666666668,9.066666666666666,4.6,21.333333333333332,-1.5,0.43333333333333335,0.16666666666666666,HOU,HOU vs. CHI,07/26/2008,W,40,73.7,26.4,63.3,41.5,3.6666666666666665,11.033333333333333,33.13333333333333,17.233333333333334,22.333333333333332,76.76666666666667,11.133333333333333,24.566666666666666,35.7,15.4,17.833333333333332,8.1,3.1,20.8,0.1,0.5,0.5,1,0
PHO,PHO vs. SEA,07/25/2008,W,40,89.63333333333334,31.366666666666667,71.16666666666667,43.7,8.0,22.7,35.2,18.9,23.066666666666666,81.3,9.033333333333333,26.2,35.233333333333334,18.533333333333335,14.166666666666666,8.0,4.366666666666666,20.2,1.5666666666666667,0.6333333333333333,0.5,SEA,SEA @ PHO,07/25/2008,L,40,76.36666666666666,26.966666666666665,64.36666666666666,41.6,5.3,16.466666666666665,31.666666666666668,17.133333333333333,21.4,80.36666666666666,10.1,24.033333333333335,34.13333333333333,15.833333333333334,14.4,7.066666666666666,4.533333333333333,19.4,0.0,0.5,0.3333333333333333,0,1
LAS,LAS @ NYL,07/25/2008,L,40,76.0,27.833333333333332,68.63333333333334,40.233333333333334,4.666666666666667,13.633333333333333,34.43333333333333,15.666666666666666,19.866666666666667,78.23333333333333,11.066666666666666,26.633333333333333,37.7,17.366666666666667,16.866666666666667,7.133333333333334,5.066666666666666,21.333333333333332,-1.1333333333333333,0.43333333333333335,0.16666666666666666,NYL,NYL vs. LAS,07/25/2008,W,40,74.66666666666667,26.966666666666665,63.43333333333333,42.1,7.033333333333333,19.033333333333335,36.46666666666667,13.7,18.433333333333334,74.73333333333333,9.133333333333333,23.2,32.333333333333336,16.1,17.1,8.5,2.7666666666666666,18.5,-1.6,0.43333333333333335,0.0,1,0
SAN,SAN @ MIN,07/25/2008,L,40,73.4,26.0,62.266666666666666,41.53333333333333,5.633333333333334,16.166666666666668,33.43333333333333,15.766666666666667,19.6,79.8,9.4,22.633333333333333,32.03333333333333,17.133333333333333,16.433333333333334,7.9,3.966666666666667,18.5,1.1,0.5333333333333333,0.5,WAS,WAS @ ATL,07/25/2008,W,40,71.43333333333334,25.6,61.8,40.93333333333333,4.4,13.133333333333333,32.233333333333334,15.833333333333334,21.8,72.16666666666667,9.933333333333334,22.833333333333332,32.766666666666666,13.9,17.8,7.433333333333334,3.4,20.9,-2.433333333333333,0.5,0.5,1,1
MIN,MIN vs. SAN,07/25/2008,W,40,81.03333333333333,29.5,69.76666666666667,42.03333333333333,4.6,14.266666666666667,31.466666666666665,17.433333333333334,22.066666666666666,79.06666666666666,11.6,24.1,35.7,18.733333333333334,15.7,7.966666666666667,3.6666666666666665,22.566666666666666,0.6666666666666666,0.43333333333333335,0.0,ATL,ATL vs. WAS,07/25/2008,L,40,74.33333333333333,26.6,66.53333333333333,39.666666666666664,6.6,18.2,33.733333333333334,14.533333333333333,19.466666666666665,74.26666666666667,10.133333333333333,20.0,30.133333333333333,15.466666666666667,18.266666666666666,7.866666666666666,3.1333333333333333,26.066666666666666,-12.866666666666667,0.0,0.0,0,0
MIN,MIN @ IND,07/24/2008,W,45,81.03333333333333,29.5,69.76666666666667,42.03333333333333,4.6,14.266666666666667,31.466666666666665,17.433333333333334,22.066666666666666,79.06666666666666,11.6,24.1,35.7,18.733333333333334,15.7,7.966666666666667,3.6666666666666665,22.566666666666666,0.6666666666666666,0.43333333333333335,0.0,SAN,SAN vs. CHI,07/24/2008,W,40,73.4,26.0,62.266666666666666,41.53333333333333,5.633333333333334,16.166666666666668,33.43333333333333,15.766666666666667,19.6,79.8,9.4,22.633333333333333,32.03333333333333,17.133333333333333,16.433333333333334,7.9,3.966666666666667,18.5,1.1,0.5333333333333333,0.5,1,0
HOU,HOU vs. DET,07/24/2008,W,40,73.7,26.4,63.3,41.5,3.6666666666666665,11.033333333333333,33.13333333333333,17.233333333333334,22.333333333333332,76.76666666666667,11.133333333333333,24.566666666666666,35.7,15.4,17.833333333333332,8.1,3.1,20.8,0.1,0.5,0.5,PHO,PHO @ SAC,07/24/2008,L,40,89.63333333333334,31.366666666666667,71.16666666666667,43.7,8.0,22.7,35.2,18.9,23.066666666666666,81.3,9.033333333333333,26.2,35.233333333333334,18.533333333333335,14.166666666666666,8.0,4.366666666666666,20.2,1.5666666666666667,0.6333333333333333,0.5,0,1
IND,IND vs. MIN,07/24/2008,L,45,70.03333333333333,25.5,64.63333333333334,39.2,5.566666666666666,16.733333333333334,33.06666666666667,13.466666666666667,18.033333333333335,74.46666666666667,9.9,23.9,33.8,14.2,18.166666666666668,9.066666666666666,4.6,21.333333333333332,-1.5,0.43333333333333335,0.16666666666666666,DET,DET @ HOU,07/24/2008,L,40,78.33333333333333,28.6,68.36666666666666,41.333333333333336,4.366666666666666,12.8,32.8,16.766666666666666,22.7,73.53333333333333,12.4,26.0,38.4,16.966666666666665,14.9,7.733333333333333,3.2333333333333334,21.466666666666665,3.433333333333333,0.6666666666666666,0.8333333333333334,0,1
LAS,LAS @ CON,07/24/2008,L,40,76.0,27.833333333333332,68.63333333333334,40.233333333333334,4.666666666666667,13.633333333333333,34.43333333333333,15.666666666666666,19.866666666666667,78.23333333333333,11.066666666666666,26.633333333333333,37.7,17.366666666666667,16.866666666666667,7.133333333333334,5.066666666666666,21.333333333333332,-1.1333333333333333,0.43333333333333335,0.16666666666666666,CON,CON vs. LAS,07/24/2008,W,40,78.86666666666666,28.833333333333332,67.8,42.13333333333333,6.933333333333334,19.666666666666668,35.5,14.266666666666667,18.733333333333334,75.63333333333334,10.366666666666667,25.7,36.06666666666667,17.766666666666666,15.066666666666666,6.8,4.0,17.4,5.1,0.6666666666666666,0.8333333333333334,1,0
SAC,SAC vs. PHO,07/24/2008,W,40,73.23333333333333,25.9,64.06666666666666,40.266666666666666,4.5,11.666666666666666,38.3,16.933333333333334,22.566666666666666,74.63333333333334,12.7,21.166666666666668,33.86666666666667,14.066666666666666,17.4,8.933333333333334,2.4,19.8,-2.5,0.4666666666666667,0.5,CHI,CHI @ SAN,07/24/2008,L,40,74.6,27.3,66.0,41.266666666666666,5.333333333333333,14.533333333333333,35.4,14.666666666666666,21.2,69.4,11.233333333333333,22.533333333333335,33.766666666666666,17.033333333333335,14.533333333333333,8.266666666666667,3.4,19.033333333333335,-1.7,0.3333333333333333,0.3333333333333333,0,1
NYL,NYL @ WAS,07/23/2008,W,40,74.66666666666667,26.966666666666665,63.43333333333333,42.1,7.033333333333333,19.033333333333335,36.46666666666667,13.7,18.433333333333334,74.73333333333333,9.133333333333333,23.2,32.333333333333336,16.1,17.1,8.5,2.7666666666666666,18.5,-1.6,0.43333333333333335,0.0,WAS,WAS vs. NYL,07/23/2008,L,40,71.43333333333334,25.6,61.8,40.93333333333333,4.4,13.133333333333333,32.233333333333334,15.833333333333334,21.8,72.16666666666667,9.933333333333334,22.833333333333332,32.766666666666666,13.9,17.8,7.433333333333334,3.4,20.9,-2.433333333333333,0.5,0.5,0,0
IND,IND @ CHI,07/22/2008,L,40,70.03333333333333,25.5,64.63333333333334,39.2,5.566666666666666,16.733333333333334,33.06666666666667,13.466666666666667,18.033333333333335,74.46666666666667,9.9,23.9,33.8,14.2,18.166666666666668,9.066666666666666,4.6,21.333333333333332,-1.5,0.43333333333333335,0.16666666666666666,CHI,CHI vs. IND,07/22/2008,W,40,74.6,27.3,66.0,41.266666666666666,5.333333333333333,14.533333333333333,35.4,14.666666666666666,21.2,69.4,11.233333333333333,22.533333333333335,33.766666666666666,17.033333333333335,14.533333333333333,8.266666666666667,3.4,19.033333333333335,-1.7,0.3333333333333333,0.3333333333333333,1,0
SAC,SAC @ ATL,07/22/2008,W,40,73.23333333333333,25.9,64.06666666666666,40.266666666666666,4.5,11.666666666666666,38.3,16.933333333333334,22.566666666666666,74.63333333333334,12.7,21.166666666666668,33.86666666666667,14.066666666666666,17.4,8.933333333333334,2.4,19.8,-2.5,0.4666666666666667,0.5,HOU,HOU vs. PHO,07/22/2008,W,40,73.7,26.4,63.3,41.5,3.6666666666666665,11.033333333333333,33.13333333333333,17.233333333333334,22.333333333333332,76.76666666666667,11.133333333333333,24.566666666666666,35.7,15.4,17.833333333333332,8.1,3.1,20.8,0.1,0.5,0.5,1,0
PHO,PHO @ HOU,07/22/2008,L,40,89.63333333333334,31.366666666666667,71.16666666666667,43.7,8.0,22.7,35.2,18.9,23.066666666666666,81.3,9.033333333333333,26.2,35.233333333333334,18.533333333333335,14.166666666666666,8.0,4.366666666666666,20.2,1.5666666666666667,0.6333333333333333,0.5,LAS,LAS @ DET,07/22/2008,W,40,76.0,27.833333333333332,68.63333333333334,40.233333333333334,4.666666666666667,13.633333333333333,34.43333333333333,15.666666666666666,19.866666666666667,78.23333333333333,11.066666666666666,26.633333333333333,37.7,17.366666666666667,16.866666666666667,7.133333333333334,5.066666666666666,21.333333333333332,-1.1333333333333333,0.43333333333333335,0.16666666666666666,1,1
MIN,MIN vs. SEA,07/22/2008,L,40,81.03333333333333,29.5,69.76666666666667,42.03333333333333,4.6,14.266666666666667,31.466666666666665,17.433333333333334,22.066666666666666,79.06666666666666,11.6,24.1,35.7,18.733333333333334,15.7,7.966666666666667,3.6666666666666665,22.566666666666666,0.6666666666666666,0.43333333333333335,0.0,ATL,ATL vs. SAC,07/22/2008,L,40,74.33333333333333,26.6,66.53333333333333,39.666666666666664,6.6,18.2,33.733333333333334,14.533333333333333,19.466666666666665,74.26666666666667,10.133333333333333,20.0,30.133333333333333,15.466666666666667,18.266666666666666,7.866666666666666,3.1333333333333333,26.066666666666666,-12.866666666666667,0.0,0.0,0,0
DET,DET vs. LAS,07/22/2008,L,40,78.33333333333333,28.6,68.36666666666666,41.333333333333336,4.366666666666666,12.8,32.8,16.766666666666666,22.7,73.53333333333333,12.4,26.0,38.4,16.966666666666665,14.9,7.733333333333333,3.2333333333333334,21.466666666666665,3.433333333333333,0.6666666666666666,0.8333333333333334,SEA,SEA @ MIN,07/22/2008,W,40,76.36666666666666,26.966666666666665,64.36666666666666,41.6,5.3,16.466666666666665,31.666666666666668,17.133333333333333,21.4,80.36666666666666,10.1,24.033333333333335,34.13333333333333,15.833333333333334,14.4,7.066666666666666,4.533333333333333,19.4,0.0,0.5,0.3333333333333333,1,1
SEA,SEA @ WAS,07/20/2008,L,40,76.36666666666666,26.966666666666665,64.36666666666666,41.6,5.3,16.466666666666665,31.666666666666668,17.133333333333333,21.4,80.36666666666666,10.1,24.033333333333335,34.13333333333333,15.833333333333334,14.4,7.066666666666666,4.533333333333333,19.4,0.0,0.5,0.3333333333333333,WAS,WAS vs. SEA,07/20/2008,W,40,71.43333333333334,25.6,61.8,40.93333333333333,4.4,13.133333333333333,32.233333333333334,15.833333333333334,21.8,72.16666666666667,9.933333333333334,22.833333333333332,32.766666666666666,13.9,17.8,7.433333333333334,3.4,20.9,-2.433333333333333,0.5,0.5,1,0
SAC,SAC @ DET,07/20/2008,W,40,73.23333333333333,25.9,64.06666666666666,40.266666666666666,4.5,11.666666666666666,38.3,16.933333333333334,22.566666666666666,74.63333333333334,12.7,21.166666666666668,33.86666666666667,14.066666666666666,17.4,8.933333333333334,2.4,19.8,-2.5,0.4666666666666667,0.5,CHI,CHI @ CON,07/20/2008,L,40,74.6,27.3,66.0,41.266666666666666,5.333333333333333,14.533333333333333,35.4,14.666666666666666,21.2,69.4,11.233333333333333,22.533333333333335,33.766666666666666,17.033333333333335,14.533333333333333,8.266666666666667,3.4,19.033333333333335,-1.7,0.3333333333333333,0.3333333333333333,0,1
DET,DET vs. SAC,07/20/2008,L,40,78.33333333333333,28.6,68.36666666666666,41.333333333333336,4.366666666666666,12.8,32.8,16.766666666666666,22.7,73.53333333333333,12.4,26.0,38.4,16.966666666666665,14.9,7.733333333333333,3.2333333333333334,21.466666666666665,3.433333333333333,0.6666666666666666,0.8333333333333334,CON,CON vs. CHI,07/20/2008,W,40,78.86666666666666,28.833333333333332,67.8,42.13333333333333,6.933333333333334,19.666666666666668,35.5,14.266666666666667,18.733333333333334,75.63333333333334,10.366666666666667,25.7,36.06666666666667,17.766666666666666,15.066666666666666,6.8,4.0,17.4,5.1,0.6666666666666666,0.8333333333333334,1,0
IND,IND @ NYL,07/19/2008,W,40,70.03333333333333,25.5,64.63333333333334,39.2,5.566666666666666,16.733333333333334,33.06666666666667,13.466666666666667,18.033333333333335,74.46666666666667,9.9,23.9,33.8,14.2,18.166666666666668,9.066666666666666,4.6,21.333333333333332,-1.5,0.43333333333333335,0.16666666666666666,HOU,HOU vs. LAS,07/19/2008,W,45,73.7,26.4,63.3,41.5,3.6666666666666665,11.033333333333333,33.13333333333333,17.233333333333334,22.333333333333332,76.76666666666667,11.133333333333333,24.566666666666666,35.7,15.4,17.833333333333332,8.1,3.1,20.8,0.1,0.5,0.5,1,0
LAS,LAS @ HOU,07/19/2008,L,45,76.0,27.833333333333332,68.63333333333334,40.233333333333334,4.666666666666667,13.633333333333333,34.43333333333333,15.666666666666666,19.866666666666667,78.23333333333333,11.066666666666666,26.633333333333333,37.7,17.366666666666667,16.866666666666667,7.133333333333334,5.066666666666666,21.333333333333332,-1.1333333333333333,0.43333333333333335,0.16666666666666666,NYL,NYL vs. IND,07/19/2008,L,40,74.66666666666667,26.966666666666665,63.43333333333333,42.1,7.033333333333333,19.033333333333335,36.46666666666667,13.7,18.433333333333334,74.73333333333333,9.133333333333333,23.2,32.333333333333336,16.1,17.1,8.5,2.7666666666666666,18.5,-1.6,0.43333333333333335,0.0,0,0
SAN,SAN vs. MIN,07/19/2008,L,40,73.4,26.0,62.266666666666666,41.53333333333333,5.633333333333334,16.166666666666668,33.43333333333333,15.766666666666667,19.6,79.8,9.4,22.633333333333333,32.03333333333333,17.133333333333333,16.433333333333334,7.9,3.966666666666667,18.5,1.1,0.5333333333333333,0.5,ATL,ATL @ PHO,07/19/2008,L,40,74.33333333333333,26.6,66.53333333333333,39.666666666666664,6.6,18.2,33.733333333333334,14.533333333333333,19.466666666666665,74.26666666666667,10.133333333333333,20.0,30.133333333333333,15.466666666666667,18.266666666666666,7.866666666666666,3.1333333333333333,26.066666666666666,-12.866666666666667,0.0,0.0,0,1
